config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
7941,8061,504,279,1,975,25363,14521,6805,1060,2.511641163492037,422.12972467502277
7942,6268,1051,114,28,626,12812,32767,11569,2124,0.5367543790950107,1329.503155942128
7943,7464,863,414,18,939,47142,30645,9786,2504,2.077141076966237,609.8963336874074
7944,7948,1266,259,7,349,35048,48050,16700,4383,3.482997925621801,1425.6284956798106
7945,7224,1640,414,3,687,46303,25617,8175,2297,2.5674148154042786,1239.3048651028548
7946,7300,1218,339,30,374,19722,41404,6203,1398,0.24113740863525762,1685.7057472997294
7947,2120,2001,83,29,973,32633,25503,12591,2606,1.3521452471012467,181.21239039724225
7948,7177,156,304,26,802,19717,32545,10008,3555,2.6565973255976303,1036.9322339193247
7949,6920,1299,460,8,910,16311,14832,7723,1912,4.736852401406798,551.2097075164382
7950,2964,1359,417,9,103,13034,12783,16316,3040,3.3247396049589835,243.3576198686951
7951,5059,1328,364,1,3,29886,29413,5785,2973,3.34295185200596,1275.0966988711539
7952,7707,942,289,17,555,21322,19972,13115,2528,0.9893397197557859,464.85413692088497
7953,5535,1558,499,8,465,31632,32487,12475,2756,3.8915081406817937,1583.5238677877674
7954,7392,1227,353,3,764,31204,33660,19691,1411,4.963035325411229,110.75121936102792
7955,3246,554,472,13,268,24694,23764,17762,3505,1.9809657534393663,1518.0507461774685
7956,5838,1978,428,2,594,14976,30430,9471,1869,2.954269882245648,1709.827407214174
7957,2046,1434,326,14,799,18253,21434,5521,1416,3.0774134309089707,546.6667170592208
7958,923,1464,112,22,472,27761,21133,18659,1031,2.261978891782959,591.4482360822703
7959,1644,1479,283,12,57,29798,31540,15973,4813,1.3541911148356778,1853.9233859693045
7960,1555,996,108,14,274,20544,11591,6656,4638,3.2899476017996268,180.12829167264704
7961,817,1551,392,20,50,10594,48850,13543,4083,0.5089552107138937,703.8122244525814
7962,3120,578,392,6,914,42486,12278,12497,4870,3.5545107134625162,1111.3873382986408
7963,2258,488,183,30,82,10467,31047,5606,2851,0.5535326306046014,1996.4049551264973
7964,908,563,395,15,797,49071,46550,11576,1137,4.442983922083387,788.8885175572303
7965,5356,1448,150,26,158,42416,21058,16183,3128,3.5467720262375084,1322.5912016011748
7966,8170,1725,350,18,45,40819,29448,17503,3226,1.9973748903823032,1713.935490466842
7967,1433,2027,356,20,971,33396,32240,6736,3703,2.935046575121936,385.6431301237696
7968,6854,1734,97,5,496,15148,42301,16997,4837,0.11028617510693559,636.3822406240217
7969,3601,1777,68,2,148,13745,42798,7938,1183,1.701949475656163,345.83240049032133
7970,3891,2018,256,29,535,17924,41116,7688,4053,4.725266101160885,517.0360238798246
7971,6097,1031,419,17,724,41313,11434,9861,4833,4.859311156627306,1421.524097222242
7972,3848,405,416,26,291,48631,40000,13915,4487,0.3852802828860934,631.6915404442564
7973,5588,1332,116,21,817,17519,30558,13346,2558,1.3663941777282762,645.1953549674016
7974,563,520,354,1,244,22920,38290,11721,4021,3.3817104839249557,1196.2934506544207
7975,4177,371,504,19,385,23629,32045,7727,1775,1.9404480563168618,1673.2898051301406
7976,7703,1119,97,29,107,31191,37515,7330,2797,3.323418741357627,673.0360922512402
7977,1539,171,423,18,875,14451,39124,17230,1915,4.060164504551222,393.61245087078277
7978,5150,338,178,22,908,42486,46041,9737,2567,2.5100141775066156,1054.3226159814162
7979,680,648,146,20,666,21436,36819,17156,3187,3.1987683967653506,1521.1077578221561
7980,2283,93,183,4,692,48466,10790,19972,2878,3.595057826198059,1765.2009514042027
7981,4728,881,230,25,420,33718,34006,13631,3468,1.49527649028756,987.6515115688252
7982,6172,147,423,11,624,49108,13932,5301,4678,2.1672738470444175,560.997060535781
7983,4768,1792,115,11,316,39269,16163,15670,4851,2.8603723608949325,279.0552784844281
7984,7689,1550,300,17,170,14689,39081,5461,2050,2.4543020047837736,1479.159141035923
7985,4618,1296,163,7,984,14235,42874,17165,2613,1.6378984986927112,1739.1322407515581
7986,6883,890,69,23,40,32688,48305,12119,3376,0.8680803301173037,1789.2561734078672
7987,3875,354,205,23,77,36324,25487,6827,1008,0.40400182143258045,1938.328439311739
7988,363,398,162,9,61,33966,46771,5502,3224,0.33954941354990664,627.0816196526835
7989,6822,1711,462,13,4,13836,31695,11277,4123,3.385454989899998,307.2704113113463
7990,3995,1195,131,13,283,30584,28322,11306,2499,2.386409483948198,1716.457811592358
7991,7149,1257,418,31,645,27499,32443,18109,4339,4.741674556365366,1013.7044176413588
7992,1014,122,248,7,170,43378,34304,12775,1647,0.6442750482847911,1837.4205396764244
7993,3505,177,270,21,470,45108,47739,5108,2873,2.3497053369155165,883.609337277518
7994,719,78,127,26,71,40065,19941,5590,2622,1.0339980244055293,199.3065143862307
7995,8169,1770,344,31,955,46918,27600,8259,3745,1.0184165060085393,1544.6912510547784
7996,5157,1750,289,14,419,23304,15063,19681,1388,2.695887704936234,213.3293325427784
7997,4182,275,143,17,880,28672,26352,7557,3359,3.708824034274877,836.2633213035905
7998,5732,135,252,4,634,25123,35117,7720,3071,3.85510620144275,101.38123752478879
7999,6066,302,283,31,901,14857,16939,10383,3867,0.11032146515181068,986.6329668190341
8000,8106,944,318,28,769,16760,49587,16603,3028,3.537148193196874,485.1626706772907
8001,4684,360,390,2,648,38790,22251,10293,1877,1.2328523862826108,116.06141364791948
8002,4016,1731,439,15,312,42624,12123,12962,3166,1.3155051303093042,1316.576064375196
8003,7459,855,406,13,140,43324,44422,16413,3853,3.593750850014449,1496.1901798453723
8004,6078,733,419,13,411,47918,40490,13169,2539,4.630830228353337,545.9952168004189
8005,1137,1445,487,8,1008,17369,21532,5969,4813,2.8046302591844765,907.115864512791
8006,6703,1456,372,8,132,41893,11972,10774,4188,3.3097506429886874,182.4317545317196
8007,1797,523,479,3,275,30413,44397,5737,1226,0.2737734633042877,430.364094198612
8008,2710,1649,429,29,299,45105,13781,9295,4010,0.9820074748805084,233.36010528258134
8009,4609,247,334,17,464,19786,28156,7935,2162,2.71820517394315,1910.8973366616588
8010,3603,705,150,2,936,34481,19820,6084,2567,0.12012473885863195,693.3011317097864
8011,7701,1513,146,31,220,15733,44706,11557,3711,2.766101867256,744.0934921770205
8012,5094,370,398,4,1005,16361,25393,12664,3225,1.4577329722280337,1322.9015985173696
8013,1748,1062,415,30,251,26386,40310,6618,1215,0.47940376226365566,1531.8698671281538
8014,1546,101,485,2,482,20606,48603,6156,1641,0.43372922415461246,1797.695878807206
8015,6888,1070,360,21,686,32811,32689,7754,3221,0.9120726192768647,1912.9442906209413
8016,2762,382,133,11,575,38806,16912,8046,3489,4.98939477084375,1293.2182322709136
8017,8178,76,210,15,746,28332,22231,19151,4912,4.065631230753277,603.2040203753286
8018,3645,1235,218,8,276,43056,25052,14335,3204,0.8642601359640727,269.9798387209065
8019,1724,1398,402,5,648,38337,22994,14920,3087,2.8575394159656238,269.6270659416401
8020,7415,1818,503,22,679,25598,33353,12808,2902,3.9399156773733517,1772.6787826861569
8021,1407,534,329,13,263,49737,48779,9722,2504,2.4446984481109677,481.93513053020234
8022,5436,475,424,4,857,16898,29613,11691,4910,1.2931262133718693,105.02556911750992
8023,5757,2018,412,9,89,35981,10166,19934,2911,0.7027133064309454,843.2469524718414
8024,1843,1173,211,10,188,35645,21243,5644,4846,0.2105948006997965,280.99411585277267
8025,4612,797,404,3,815,17965,33620,17387,1892,0.42712108314663877,1113.781971340476
8026,1147,987,297,22,790,31463,14300,12175,3427,2.108974205742659,845.4325892698721
8027,6241,409,206,16,303,37992,46154,15679,4287,1.675141487286037,1987.115922159799
8028,1770,835,301,19,737,48492,12446,14676,1566,4.927814563925052,867.1083778944804
8029,6044,663,188,5,886,36282,36901,6813,3637,0.21970492717740497,1029.979701739754
8030,1632,662,400,11,998,10781,12990,6469,4753,2.883772465541766,446.352389164626
8031,2581,322,264,24,144,40605,24013,16220,4492,0.5423076368995314,464.2899861575474
8032,7208,1260,390,14,512,39175,16918,14056,2676,0.9368421869853639,968.4812291449632
8033,1368,959,240,5,210,25225,26926,7907,2258,1.0892739640939857,912.0915031654519
8034,295,1740,158,31,339,14531,41026,6395,3657,1.993512050400542,1275.7589778395027
8035,1249,106,491,7,570,20085,37811,19993,3558,2.8925220669578993,1806.5799030881783
8036,7322,1769,290,1,189,47781,16819,15195,1495,0.6209656204876657,501.28134809171496
8037,6961,868,262,3,9,23062,45596,12880,3079,3.6972523360201213,1631.1774463975703
8038,7543,1960,113,15,427,29214,11661,5314,2533,2.8418393020349035,323.8347249232153
8039,946,1054,136,31,694,39597,13704,15436,1928,0.2185014100987967,783.5844887168506
8040,1603,998,321,1,898,12454,36832,9373,2390,0.7175763424279173,909.9443177583807
8041,2659,1975,372,5,939,39811,17592,5262,1295,4.468877258648944,1358.8254833631272
8042,1862,406,397,3,232,36115,35882,8459,3373,3.6705161019141794,1350.9078353306884
8043,3427,786,91,31,832,20562,46954,11237,1340,3.663824003940547,977.704731633776
8044,498,1687,228,10,352,17130,43662,8902,1263,1.79575164461204,1832.4700539685473
8045,1472,751,469,27,846,34709,31959,16146,4100,0.9173894194905271,404.6927837778675
8046,8108,1428,281,3,806,12206,39486,6217,2587,2.771546059301053,1443.1572778790544
8047,4055,516,436,30,743,32863,29545,13474,1014,4.719933056010736,1654.3826339435468
8048,5479,1352,177,21,516,37837,47218,7084,4391,1.7914859717894622,1101.856874939262
8049,5556,340,372,10,285,29322,32332,12731,4686,2.5138057618441176,332.72397276574975
8050,2208,626,407,26,52,38303,38070,11978,3935,0.7587286885581,683.0205233768836
8051,8136,1764,444,19,379,23973,14730,9306,2350,1.760267491837277,1548.4643517592378
8052,7051,1596,116,1,434,42569,48457,19867,2413,2.354041611416565,1828.7647011358258
8053,5875,371,404,22,590,32147,13418,8266,3485,3.3190601879809396,1434.918864300896
8054,7777,930,413,4,215,14111,14205,17967,1714,4.871320223784886,205.6583537114804
8055,7146,1182,67,17,869,28621,39761,13185,3730,1.2620761398200802,174.55780631463074
8056,1626,431,254,25,631,45386,10272,13646,1314,3.5800370237796595,585.7618734806516
8057,4237,1570,282,20,1018,31319,17888,19710,3758,4.291435379140217,1146.0456877515658
8058,6985,1251,376,22,363,20107,26424,16780,1140,4.685414327864559,1652.3115604230309
8059,3264,1731,326,1,181,36106,28910,14663,3815,2.2847582796178263,1598.1819858383749
8060,5906,1888,507,21,118,44325,43985,7948,1745,3.2233892688725554,1129.6663492622051
8061,3844,1550,415,9,132,44764,30914,10900,2275,2.742155319936108,1219.6681900770714
8062,2859,611,234,4,820,17116,45995,8461,2680,1.9038097835658851,1782.3630160709747
8063,4870,1951,471,11,263,40473,15624,14328,1670,2.32861792905862,269.7625174301172
8064,2796,763,411,5,296,10777,36404,5039,1287,3.75848473468301,400.0142472283642
8065,5422,856,214,17,577,25606,44263,14626,1461,3.1444788397577907,353.0585068528018
8066,384,185,85,21,563,31573,15214,19280,3315,1.4679848036490557,329.82467065874005
8067,636,1967,415,2,937,40206,20456,9278,3365,3.0982410426453315,897.0645550011042
8068,5086,877,343,11,716,41822,33701,7228,2318,4.633598778777404,397.89702759393225
8069,3624,1765,403,1,622,27799,41561,16648,1167,4.680746468920405,1186.4522998104287
8070,2107,142,496,2,584,49001,43058,9761,1368,1.7508901777338894,217.60423699807336
8071,6663,1963,286,31,278,14953,40063,16115,3608,3.0766856247519714,1403.8176299165561
8072,575,1709,264,16,891,27406,11002,14134,4801,4.735691801642799,704.1777556634116
8073,3150,1929,496,14,444,39745,14302,10264,3535,1.9655169264268013,1529.9630749108358
8074,5836,666,388,16,516,47929,18152,18441,3448,1.0628841828102624,1792.0674730618516
8075,2156,1033,161,6,914,24546,38474,15195,4348,1.1761339110481142,1306.1801974472426
8076,7570,1603,166,24,453,33881,31136,18073,3576,4.015999532674357,1622.9672019117934
8077,1233,1548,463,8,401,28922,26906,16503,4680,3.099119334001069,488.91168612777585
8078,4734,644,304,17,445,49300,42854,8465,3973,1.1589840347592644,1031.6179030367002
8079,7370,1596,367,22,94,21148,21142,16714,2949,4.569834397246122,1585.276989590429
8080,4925,769,67,11,680,28988,39743,17395,4190,3.371682457395328,347.2986099122781
8081,7379,570,228,25,135,17622,33153,14809,4563,4.420098921205169,848.2512519016454
8082,3394,833,304,26,1020,47549,35829,10885,3609,1.3289574182688315,771.1895534120204
8083,4328,1381,454,10,73,39469,22174,8321,4098,0.26334487582968047,392.68346582344117
8084,5964,1929,411,11,442,25540,22855,12677,2525,2.801447318223761,1869.8107013336612
8085,4451,1037,424,25,933,37506,11358,19129,3168,3.7761598634317886,741.3702854636556
8086,1949,311,386,11,70,49180,28928,6954,2598,1.1485656792258012,911.8843388081589
8087,3676,1534,232,7,584,20113,47260,16673,1771,1.9025208407989125,252.59366994793774
8088,2199,705,233,13,979,33781,39695,7164,1224,2.856795924365093,1688.8337530709089
8089,4475,1687,300,11,402,36414,40068,18825,1694,4.725619624982051,1941.4918470370555
8090,1361,1167,214,9,544,41006,15498,16898,3370,1.1383579636994923,1215.2295054463507
8091,1065,423,64,11,785,15089,41226,19714,4814,1.260302786730577,300.5008002120968
8092,4460,1936,365,3,448,30744,35207,5741,2390,1.458356874858878,557.9771223023497
8093,931,1861,441,21,990,15099,10417,18402,2283,4.496934793440355,1598.0364847658334
8094,2566,1395,292,19,872,12083,34749,16520,1602,0.1598424444369193,1949.7906892170208
8095,1982,1927,220,29,640,29630,46577,14239,3028,4.226588614306995,1821.6777393585983
8096,1843,382,200,25,911,49755,10164,15081,4187,0.49135344410776316,1402.691673969476
8097,942,116,168,15,924,41811,12577,11401,2935,0.15924838713631945,659.4911525270554
8098,7022,1486,415,4,141,19198,28192,19509,2985,3.0998456904568377,292.9494994441243
8099,3458,386,431,10,275,12298,48154,12138,4278,0.6272790363089433,445.5310316156375
8100,7391,1977,345,11,81,44813,25302,6667,3219,1.4749253625698489,1909.59972526742
8101,3031,1879,314,26,615,44590,48385,5209,3177,2.898014213754745,595.9329579449175
8102,6537,384,464,6,932,42050,10488,17259,4319,0.40944925720587,1491.2993357382902
8103,4106,284,223,28,865,42688,31263,14635,2340,1.1888814695126164,682.7255488469413
8104,4052,781,229,3,46,24804,34787,6059,4889,0.22798101459576148,1066.9520962838628
8105,5307,267,287,14,852,15280,13974,9871,1715,3.8309864526062207,626.6358206110498
8106,7835,450,149,7,331,25618,37410,12583,2261,2.082459130407298,1006.0321810520039
8107,6502,525,163,13,1005,29291,24270,15300,4544,2.3072290438831784,199.2314289108731
8108,7159,1398,503,5,283,10188,39436,17143,3486,0.21699202745327661,688.9968844709725
8109,5816,732,154,28,344,13841,24952,6498,4991,1.7882831482996482,193.32482664568556
8110,6446,1829,238,4,97,11614,14779,5273,2820,0.5951775920127588,1918.0539527584142
8111,467,1687,114,12,376,36396,10556,18727,3985,3.5892345320241783,1644.7320521187496
8112,6633,196,166,19,211,28961,30266,5809,4332,2.4902089361987936,1922.397163130908
8113,3916,609,306,29,261,39872,47519,9814,1900,2.7121263300469285,1341.811867059756
8114,6597,183,189,12,261,32510,35811,18676,4518,0.11727795827162524,1055.4053866518775
8115,7855,1877,221,3,621,10556,46000,11865,2866,4.091756100427324,231.14743106768444
8116,2794,148,84,2,184,43927,11429,7396,1634,3.1212335095396875,1325.3364700504587
8117,5975,287,336,11,832,16899,44442,8417,3506,4.792581083913487,1664.5292207227324
8118,2161,1846,159,22,205,19007,22185,7870,4544,4.791648499471334,1678.9987747916666
8119,652,336,456,15,282,18358,10934,18938,3044,2.1609932997088803,1478.7481651669812
8120,4791,1129,374,17,157,44783,10599,14703,2514,3.861593295230486,763.5620213190122
8121,692,1545,241,14,326,49056,11325,18551,4392,1.3778881295720269,833.1968272303169
8122,7195,532,335,21,205,29073,33017,10791,2099,3.76186244753226,150.23349204766168
8123,2749,1886,491,26,891,46184,36186,11329,2028,2.6384637686434536,276.92229304397586
8124,972,1570,451,13,892,44995,31583,11393,3597,0.8220125901315997,1502.5514353752146
8125,4391,1036,485,10,824,48649,29083,6448,2817,4.43588431079249,868.7515257413743
8126,5794,1046,218,13,109,29246,42691,9358,1734,3.4851376225183524,1154.7090460585832
8127,6330,1818,74,29,824,27115,20752,5626,3034,0.5383884188427972,1960.0801245223504
8128,3210,240,442,16,291,31446,24976,12318,4357,4.7166103456159,313.29166471676876
8129,3686,1557,166,3,433,32376,14086,7132,3650,4.785542066189501,263.37132678887076
8130,4509,822,115,8,31,31414,20553,6102,3908,0.23214427160389242,1945.6184373292597
8131,1400,238,236,23,183,44274,35931,7627,4986,1.9313003864054425,1491.7917170546546
8132,7245,728,77,21,413,41733,32680,7339,3127,2.010116284021737,1288.669534177601
8133,1613,661,387,4,666,44155,17496,9744,2615,0.6278688928064985,1583.6220511856723
8134,7602,1836,196,15,139,17692,23770,5307,2862,2.6844215580877218,241.5637143264231
8135,3642,1069,121,22,44,36778,31695,13739,2305,3.858941816760962,608.0671143313778
8136,1314,1635,477,26,694,17992,31333,19525,2643,4.78708689619834,431.97787807601003
8137,1555,106,133,1,294,12467,11388,12474,2309,0.6807514716883231,1693.286606025753
8138,1166,98,409,2,196,14576,17277,12224,2893,4.395716682033669,919.8396306200966
8139,6688,1062,420,20,1014,10989,40613,19373,1873,4.1177557872029125,283.42820706242156
8140,4218,1965,401,1,692,38775,34358,7376,4809,2.0882554359703582,890.5023273601181
8141,6937,612,447,29,228,16346,31252,15825,3390,0.5999538554606582,606.6123633407769
8142,907,1835,420,5,842,40143,43276,17493,1212,4.119374951049863,716.626029237334
8143,1360,193,407,15,618,26532,26322,12745,3787,0.20614682459752115,679.404068697603
8144,2080,852,212,25,104,19293,11711,5559,2535,3.9358025424208547,1874.5945488161449
8145,709,673,189,5,408,36604,23684,15822,2863,3.2942743583386003,444.254944365979
8146,5068,1281,86,18,431,25700,14461,14556,2095,1.091393172515387,1348.0585349524356
8147,2321,1228,399,17,642,40691,17441,6914,3881,4.173472914775764,1950.050183991697
8148,2266,810,294,21,932,10673,46650,19901,2338,0.9594001976451375,682.2332386942546
8149,3911,114,417,13,91,12647,16297,8147,4022,2.8135441030875,1456.8344128422773
8150,7806,743,200,7,370,18882,15566,15381,2139,2.786796202962564,584.7356084909536
8151,6671,1924,262,31,602,40641,43166,13906,4823,2.673995107454226,530.6692449915549
8152,1057,350,507,22,893,47472,38185,14534,4135,3.810843800628451,913.4438991043523
8153,3279,1894,356,16,812,12434,40568,12262,3397,1.9039789695605245,1838.6590451775087
8154,2303,404,183,5,531,35353,22080,13759,2095,0.8587974351047827,432.27789801061715
8155,4561,1077,98,7,82,49769,10391,17672,3074,0.25645102716750656,1061.1884046738078
8156,8144,142,399,14,517,30610,30957,18482,1051,0.8240687518079345,1655.3282769131833
8157,999,1638,300,27,863,47397,45308,15352,4014,0.9190419165837299,896.5079333792298
8158,7657,204,69,27,83,37290,14226,10288,2841,0.8465802909428494,1028.9254770637858
8159,3597,232,309,4,190,48016,22488,12765,2305,1.6472513505233852,1875.0551761361908
8160,2799,920,319,12,739,30039,17509,6805,1722,2.091732596678602,1450.197818589723
8161,2845,523,177,20,316,13244,37789,11300,3978,2.862357714584406,1227.6740414196704
8162,3399,1078,338,27,2,25373,36474,9055,1020,2.3704481989581843,912.7914162745966
8163,2818,1412,224,31,633,47246,44542,15135,2803,0.3416741351843194,195.35567258863648
8164,1909,336,467,12,942,41021,49768,7329,4320,2.5958546701461507,949.252195046516
8165,7234,1854,248,24,165,32368,29506,11519,4221,2.6549091568209633,790.2755181505244
8166,4413,2044,326,7,448,25906,32507,8815,4430,2.849015334338647,1452.2833933424936
8167,3545,611,365,12,966,31040,35151,17446,3451,3.0505566047235413,383.40075600416384
8168,1603,1290,464,18,614,36606,48619,12516,2996,2.970082251606379,633.4332429756731
8169,1845,346,230,22,87,11845,20175,10469,1525,0.8433684764664605,487.2948994784436
8170,5388,77,396,17,450,10949,42449,16753,4045,4.684074955846116,914.2833104905044
8171,5443,1742,345,16,298,47470,17326,10387,2783,3.1741218426683546,1956.834163097686
8172,3381,1404,451,1,686,30305,24455,10418,4110,4.224284717238598,829.7350824707039
8173,2093,2009,257,17,538,16613,23844,8736,1581,1.9035554707808295,1827.3412224671893
8174,8135,1624,400,4,695,12045,35615,19248,1332,1.720550559086035,240.06946330050133
8175,2467,1458,293,29,725,39700,15005,14516,4980,1.164416807988711,355.61507191289354
8176,2951,1427,411,13,938,22707,25302,17909,4086,3.1629838862945587,1267.6802570068446
8177,7391,1686,409,5,310,43779,18499,6559,3960,1.7103897865281246,1346.4904040382633
8178,2503,614,344,17,410,19096,36813,14193,1621,2.446595771824918,1658.8930819565853
8179,4238,100,241,24,555,38436,14392,11552,3238,0.9958605217310506,861.6874949225814
8180,304,319,66,20,532,42630,16595,16670,1600,3.2114280245278533,379.60731489868283
8181,3944,1054,491,5,349,11335,23273,8552,3808,0.9897893197746708,143.6574574805251
8182,501,528,73,29,640,45587,22993,12115,4324,4.135251048853091,183.10191944137267
8183,3837,626,78,21,158,23772,18574,12752,1381,1.610621070537331,1795.9283207929384
8184,3306,192,348,7,332,15160,35536,14671,3323,2.6193096388777484,1915.794353620027
8185,2217,2029,250,11,114,24695,41390,9957,4623,3.0871524239852675,1109.533206164755
8186,5347,408,227,2,105,31325,45411,17812,3699,0.6736111150200997,387.3478435387838
8187,5117,839,301,20,133,21783,10712,17267,3747,3.033113011109732,550.4401084453202
8188,3074,999,125,1,336,11346,48533,8817,1021,2.2310167083699826,661.1939294875631
8189,987,1562,303,19,651,35239,30917,8777,1800,0.5997153358096214,514.69081894083
8190,432,1980,80,6,430,14031,33347,11017,2237,0.12965153419267308,682.9821815103701
8191,2990,637,167,3,217,35339,15589,18178,2996,1.877037203365776,604.0292374843681
8192,4491,1170,244,19,320,12496,45065,9760,3519,2.8001985961268283,1295.3367040714577
8193,7872,451,404,24,252,42536,43269,10739,1575,0.9863964780548202,357.0712419625516
8194,1110,1321,353,14,1023,16934,40086,7330,2008,1.330713673196879,408.39303078972017
8195,922,685,229,18,595,25110,20567,16566,3207,4.424512319636165,496.50877543938367
8196,6738,814,416,25,153,48896,41855,9450,1596,3.382583515511165,567.2345329906619
8197,6989,1390,344,8,75,44492,33158,12282,4771,0.9232317527361217,1353.4007200646845
8198,4244,255,327,28,168,35521,45297,18951,4895,4.084061901149329,924.9717341583194
8199,6494,1331,101,13,345,47850,38842,14837,3929,0.17573090506351635,881.8590097840556
8200,4401,1394,236,2,217,14742,24373,18914,2412,0.10600602761917059,1850.759934029889
8201,6548,339,386,7,512,14653,18542,17868,1706,0.17184710945600856,1580.516137529561
8202,4678,110,286,5,222,21546,37674,14887,1111,0.839002475308674,751.7191549999052
8203,5638,1044,485,15,750,13905,48027,9407,3631,3.281127451505116,119.73542318886776
8204,545,308,83,18,815,28359,35070,7158,3945,3.7760322657336527,1264.5074289982745
8205,6001,1092,503,29,410,31260,19123,14839,1450,1.8825285985235036,1055.2090242275199
8206,4001,785,423,20,20,49407,46044,7810,1367,1.3794460741210934,1003.2083173855526
8207,7651,746,246,22,161,24581,22456,9409,4265,0.3170831523637234,544.5523751375871
8208,953,802,303,28,170,41039,16292,19359,3237,1.4765765898522236,536.600340105998
8209,1184,127,211,28,788,42493,10216,15481,1801,3.456317513884076,141.43994157019713
8210,5325,312,95,11,165,39367,28166,15344,3856,0.6738602364150376,374.36219188356415
8211,5861,492,112,31,715,46202,15478,6395,2482,0.8859461203380152,957.5249187349868
8212,6883,1166,356,26,982,47800,34255,17720,2678,4.4418134623180485,215.28180510769937
8213,4554,1074,417,20,510,14338,45761,17233,3943,2.5309793418753523,992.6834323653883
8214,4695,334,115,18,671,17386,22675,18843,3741,2.5954085573991574,103.93378758645845
8215,6099,830,214,2,112,14084,17980,15396,1338,0.5243523307821618,1301.8040960420826
8216,2346,975,299,24,597,26006,20833,7120,2362,2.470367441006848,1320.1004631884894
8217,4467,180,441,12,475,24423,24642,6701,3191,3.5955150130282743,1635.2054207416595
8218,2527,1076,409,13,270,34599,42510,12077,2349,3.657487488759457,1877.0751736991665
8219,1225,885,302,6,248,27240,41736,16568,3263,2.1869438591041717,692.6872374608538
8220,5056,2011,229,29,783,12693,43436,12750,3121,4.7181020430361,1277.7672079560716
8221,1412,1553,157,2,596,33255,19874,5404,2685,3.0657953056889595,262.0617148278633
8222,7869,337,212,9,727,33276,29336,5717,3794,3.299596502432955,123.89918027300305
8223,2257,1191,442,15,886,11389,13343,10257,2791,0.20556859766392105,147.70362160260055
8224,6455,617,459,2,468,44812,35403,11821,4646,3.0636644629852907,1974.0005690051155
8225,5257,393,406,28,1013,18686,47424,9744,1602,3.3925501785037526,1712.4666144558407
8226,5335,535,65,6,707,38509,43659,14882,4344,2.3889902892464407,216.1017492874467
8227,7464,1626,175,1,351,38463,45862,17324,2896,2.583793298582331,861.8752477051638
8228,1555,1784,323,19,297,12641,30736,17883,2967,4.775586915246275,1210.2045654411916
8229,5576,1967,236,14,868,11932,48142,13157,1489,0.12960040847505014,1570.7453182993347
8230,5469,1476,374,4,1015,32730,18215,6442,4502,0.40240993252464197,566.0070722649494
8231,6931,624,350,25,838,27821,14736,15994,4870,3.9388594547163396,1742.3888933450655
8232,3280,215,497,22,394,33814,25659,16751,3598,1.4959882388170211,424.08069108093923
8233,7748,1158,133,31,906,36477,38817,18313,1085,2.7691112183828994,1423.8623220270554
8234,2687,498,400,9,988,25974,33602,7463,3014,0.2520271979076685,139.18122097455728
8235,5287,1670,294,23,392,37412,42658,5802,4594,2.311334759582816,774.0323296923841
8236,4974,1704,299,3,596,23130,24899,12816,2610,4.474819872887435,231.51867003040363
8237,3813,1747,70,20,97,13892,12952,16320,1369,1.8019469781508815,113.81343683744642
8238,1361,1305,180,5,697,24662,44048,19689,3219,1.441533307396725,1938.6037866647434
8239,2872,708,267,31,551,33969,12645,8523,4111,2.8008395457064363,747.1710855702349
8240,754,480,354,26,282,30293,36708,5476,4591,1.4439097496804978,1801.1773491245299
8241,4163,370,98,19,289,42483,35027,10537,3095,0.5112846676233858,763.9266073176135
8242,7595,770,501,26,71,38329,38024,17919,3111,3.955800928955946,657.2897729878262
8243,6691,1090,368,19,78,41414,30835,14657,3464,3.4927299089830233,626.671172845509
8244,7365,1107,361,4,862,18145,19117,6656,1264,1.2363952933721938,1726.4907357435397
8245,4572,632,369,4,969,37433,21304,9346,4897,1.5097308549632968,1569.5769700701164
8246,851,350,404,27,332,31643,47352,9634,2233,3.9189033712551096,202.5029123985816
8247,1955,717,77,28,505,46956,42668,8069,4484,0.8909985215263482,660.4097046864489
8248,747,1622,95,23,952,20982,48046,15127,4231,2.458791158490705,175.89738774049778
8249,3201,80,244,26,107,24693,37653,9869,4739,3.7297624147473387,1904.303291030091
8250,7700,88,497,9,830,45092,36334,5645,2877,3.3193702950952235,142.66879544450012
8251,6393,1350,445,8,75,20125,47985,5640,4874,1.4643987408701908,1996.1783503733916
8252,4173,1223,505,12,698,40939,11750,10381,2624,4.489295535503632,1816.4486647544018
8253,3324,1406,238,29,918,49024,24054,15569,2297,1.1229174032833673,1085.8699778293685
8254,586,1176,383,1,87,21473,11391,15571,3483,2.941121437921567,887.0402790498562
8255,6107,944,142,2,456,10058,25563,17018,3166,0.8823224934746815,303.81605199132537
8256,4068,1417,248,31,725,44760,38386,12465,4962,2.7517965967085325,1654.1573431617437
8257,3089,1665,97,8,545,24414,49184,17292,2312,4.248601623589517,654.6424368164342
8258,4144,1137,71,24,448,43763,25600,12793,3861,0.2029855719430611,426.667829361056
8259,5635,1269,168,27,593,11125,42827,11229,1235,2.671742820608623,975.670637201609
8260,7444,304,511,26,375,36021,24300,6064,2157,0.78143342471049,1000.9781769082483
